id,name,usage,location_id/id
stock.Building5|1GB|P|3,3,Internal Location,stock.Building5|1GB|P|
stock.Building5|1GB|P|4,4,Internal Location,stock.Building5|1GB|P|
stock.Building5|1GB|R|,R,Internal Location,stock.Building5|1GB||
stock.Building5|1GB|R|2,2,Internal Location,stock.Building5|1GB|R|
stock.Building5|1GB|R|4,4,Internal Location,stock.Building5|1GB|R|
stock.Building5|1GB|S|,S,Internal Location,stock.Building5|1GB||
stock.Building5|1GB|S|2,2,Internal Location,stock.Building5|1GB|S|
stock.Building5|1GB|T|,T,Internal Location,stock.Building5|1GB||
stock.Building5|1GB|T|1,1,Internal Location,stock.Building5|1GB|T|
stock.Building5|1GB|T|3,3,Internal Location,stock.Building5|1GB|T|
stock.Building5|1GB|U|,U,Internal Location,stock.Building5|1GB||
stock.Building5|1GB|U|1,1,Internal Location,stock.Building5|1GB|U|
stock.Building5|1GB|U|2,2,Internal Location,stock.Building5|1GB|U|
stock.Building5|1GB|V|,V,Internal Location,stock.Building5|1GB||
stock.Building5|1GB|V|1,1,Internal Location,stock.Building5|1GB|V|
stock.Building5|1GB|V|3,3,Internal Location,stock.Building5|1GB|V|
stock.Building5|1GB|W|,W,Internal Location,stock.Building5|1GB||
stock.Building5|1GB|W|1,1,Internal Location,stock.Building5|1GB|W|
stock.Building5|1GB|W|3,3,Internal Location,stock.Building5|1GB|W|
stock.Building5|1GB|X|,X,Internal Location,stock.Building5|1GB||
stock.Building5|1GB|X|1,1,Internal Location,stock.Building5|1GB|X|
stock.Building5|1GB|X|3,3,Internal Location,stock.Building5|1GB|X|
stock.Building5|1GC||,1GC,Internal Location,stock.Building5|||
stock.Building5|1GC|B|,B,Internal Location,stock.Building5|1GC||
stock.Building5|1GC|B|2,2,Internal Location,stock.Building5|1GC|B|
stock.Building5|1GC|B|3,3,Internal Location,stock.Building5|1GC|B|
stock.Building5|2YA||,2YA,Internal Location,stock.Building5|||
stock.Building5|2YA|A|,A,Internal Location,stock.Building5|2YA||
stock.Building5|2YA|A|1,1,Internal Location,stock.Building5|2YA|A|
stock.Building5|2YA|A|9,9,Internal Location,stock.Building5|2YA|A|
stock.Building5|2YA|B|,B,Internal Location,stock.Building5|2YA||
stock.Building5|2YA|B|2,2,Internal Location,stock.Building5|2YA|B|
stock.Building5|2YA|B|3,3,Internal Location,stock.Building5|2YA|B|
stock.Building5|2YA|B|4,4,Internal Location,stock.Building5|2YA|B|
stock.Building5|2YA|B|6,6,Internal Location,stock.Building5|2YA|B|
stock.Building5|2YA|B|7,7,Internal Location,stock.Building5|2YA|B|
stock.Building5|2YA|C|,C,Internal Location,stock.Building5|2YA||
stock.Building5|2YA|C|1,1,Internal Location,stock.Building5|2YA|C|
stock.Building5|2YA|C|2,2,Internal Location,stock.Building5|2YA|C|
stock.Building5|2YA|C|3,3,Internal Location,stock.Building5|2YA|C|
stock.Building5|2YA|C|4,4,Internal Location,stock.Building5|2YA|C|
stock.Building5|2YA|C|6,6,Internal Location,stock.Building5|2YA|C|
stock.Building5|2YA|C|7,7,Internal Location,stock.Building5|2YA|C|
stock.Building5|2YA|C|9,9,Internal Location,stock.Building5|2YA|C|
stock.Building5|2YA|D|,D,Internal Location,stock.Building5|2YA||
stock.Building5|2YA|D|11,11,Internal Location,stock.Building5|2YA|D|
stock.Building5|2YA|D|7,7,Internal Location,stock.Building5|2YA|D|
stock.Building5|2YA|D|9,9,Internal Location,stock.Building5|2YA|D|
stock.Building5|2YA|E|,E,Internal Location,stock.Building5|2YA||
stock.Building5|2YA|E|2,2,Internal Location,stock.Building5|2YA|E|
stock.Building5|2YA|E|3,3,Internal Location,stock.Building5|2YA|E|
stock.Building5|2YA|E|7,7,Internal Location,stock.Building5|2YA|E|
stock.Building5|2YA|F|,F,Internal Location,stock.Building5|2YA||
stock.Building5|2YA|F|11,11,Internal Location,stock.Building5|2YA|F|
stock.Building5|2YA|F|3,3,Internal Location,stock.Building5|2YA|F|
stock.Building5|2YA|F|6,6,Internal Location,stock.Building5|2YA|F|
stock.Building5|2YA|F|7,7,Internal Location,stock.Building5|2YA|F|
stock.Building5|2YA|F|9,9,Internal Location,stock.Building5|2YA|F|
stock.Building5|2YA|G|,G,Internal Location,stock.Building5|2YA||
stock.Building5|2YA|G|1,1,Internal Location,stock.Building5|2YA|G|
stock.Building5|2YA|G|10,10,Internal Location,stock.Building5|2YA|G|
stock.Building5|2YA|G|12,12,Internal Location,stock.Building5|2YA|G|
stock.Building5|2YA|G|3,3,Internal Location,stock.Building5|2YA|G|
stock.Building5|2YA|G|4,4,Internal Location,stock.Building5|2YA|G|
stock.Building5|2YA|G|5,5,Internal Location,stock.Building5|2YA|G|
stock.Building5|2YA|G|6,6,Internal Location,stock.Building5|2YA|G|
stock.Building5|2YA|G|7,7,Internal Location,stock.Building5|2YA|G|
stock.Building5|2YA|G|8,8,Internal Location,stock.Building5|2YA|G|
stock.Building5|2YA|G|9,9,Internal Location,stock.Building5|2YA|G|
stock.Building5|2YA|H|,H,Internal Location,stock.Building5|2YA||
stock.Building5|2YA|H|11,11,Internal Location,stock.Building5|2YA|H|
stock.Building5|2YA|H|5,5,Internal Location,stock.Building5|2YA|H|
stock.Building5|2YA|H|6,6,Internal Location,stock.Building5|2YA|H|
stock.Building5|2YA|H|9,9,Internal Location,stock.Building5|2YA|H|
stock.Building5|2YA|I|,I,Internal Location,stock.Building5|2YA||
stock.Building5|2YA|I|1,1,Internal Location,stock.Building5|2YA|I|
stock.Building5|2YA|I|10,10,Internal Location,stock.Building5|2YA|I|
stock.Building5|2YA|I|12,12,Internal Location,stock.Building5|2YA|I|
stock.Building5|2YA|I|2,2,Internal Location,stock.Building5|2YA|I|
stock.Building5|2YA|I|3,3,Internal Location,stock.Building5|2YA|I|
stock.Building5|2YA|I|4,4,Internal Location,stock.Building5|2YA|I|
stock.Building5|2YA|I|5,5,Internal Location,stock.Building5|2YA|I|
stock.Building5|2YA|I|6,6,Internal Location,stock.Building5|2YA|I|
stock.Building5|2YA|I|7,7,Internal Location,stock.Building5|2YA|I|
stock.Building5|2YA|I|8,8,Internal Location,stock.Building5|2YA|I|
stock.Building5|2YA|I|9,9,Internal Location,stock.Building5|2YA|I|
stock.Building5|2YA|J|,J,Internal Location,stock.Building5|2YA||
stock.Building5|2YA|J|1,1,Internal Location,stock.Building5|2YA|J|
stock.Building5|2YA|J|2,2,Internal Location,stock.Building5|2YA|J|
stock.Building5|2YA|J|3,3,Internal Location,stock.Building5|2YA|J|
stock.Building5|2YA|J|4,4,Internal Location,stock.Building5|2YA|J|
stock.Building5|2YA|J|6,6,Internal Location,stock.Building5|2YA|J|
stock.Building5|2YA|J|8,8,Internal Location,stock.Building5|2YA|J|
stock.Building5|2YA|K|,K,Internal Location,stock.Building5|2YA||
stock.Building5|2YA|K|12,12,Internal Location,stock.Building5|2YA|K|
stock.Building5|2YA|N|,N,Internal Location,stock.Building5|2YA||
stock.Building5|2YA|N|3,3,Internal Location,stock.Building5|2YA|N|
stock.Building5|2YA|O|,O,Internal Location,stock.Building5|2YA||
stock.Building5|2YA|O|1,1,Internal Location,stock.Building5|2YA|O|
stock.Building5|2YB||,2YB,Internal Location,stock.Building5|||
stock.Building5|2YB|A|,A,Internal Location,stock.Building5|2YB||
stock.Building5|2YB|A|19,19,Internal Location,stock.Building5|2YB|A|
stock.Building5|2YB|A|2,2,Internal Location,stock.Building5|2YB|A|
stock.Building5|2YB|A|26,26,Internal Location,stock.Building5|2YB|A|
stock.Building5|2YB|A|27,27,Internal Location,stock.Building5|2YB|A|
stock.Building5|2YB|A|9,9,Internal Location,stock.Building5|2YB|A|
stock.Building5|2YB|B|,B,Internal Location,stock.Building5|2YB||
stock.Building5|2YB|B|1,1,Internal Location,stock.Building5|2YB|B|
stock.Building5|2YB|B|12,12,Internal Location,stock.Building5|2YB|B|
stock.Building5|2YB|B|13,13,Internal Location,stock.Building5|2YB|B|
stock.Building5|2YB|B|15,15,Internal Location,stock.Building5|2YB|B|
stock.Building5|2YB|B|2,2,Internal Location,stock.Building5|2YB|B|
stock.Building5|2YB|B|24,24,Internal Location,stock.Building5|2YB|B|
stock.Building5|2YB|B|4,4,Internal Location,stock.Building5|2YB|B|
stock.Building5|2YB|B|5,5,Internal Location,stock.Building5|2YB|B|
stock.Building5|2YB|B|7,7,Internal Location,stock.Building5|2YB|B|
stock.Building5|2YB|B|8,8,Internal Location,stock.Building5|2YB|B|
stock.Building5|2YB|C|,C,Internal Location,stock.Building5|2YB||
stock.Building5|2YB|C|1,1,Internal Location,stock.Building5|2YB|C|
stock.Building5|2YB|C|10,10,Internal Location,stock.Building5|2YB|C|
stock.Building5|2YB|C|11,11,Internal Location,stock.Building5|2YB|C|
stock.Building5|2YB|C|2,2,Internal Location,stock.Building5|2YB|C|
stock.Building5|2YB|C|23,23,Internal Location,stock.Building5|2YB|C|
stock.Building5|2YB|C|24,24,Internal Location,stock.Building5|2YB|C|
stock.Building5|2YB|C|3,3,Internal Location,stock.Building5|2YB|C|
stock.Building5|2YB|C|7,7,Internal Location,stock.Building5|2YB|C|
stock.Building5|2YB|C|8,8,Internal Location,stock.Building5|2YB|C|
stock.Building5|2YB|C|9,9,Internal Location,stock.Building5|2YB|C|
stock.Building5|2YB|D|,D,Internal Location,stock.Building5|2YB||
stock.Building5|2YB|D|1,1,Internal Location,stock.Building5|2YB|D|
stock.Building5|2YB|D|10,10,Internal Location,stock.Building5|2YB|D|
stock.Building5|2YB|D|11,11,Internal Location,stock.Building5|2YB|D|
stock.Building5|2YB|D|12,12,Internal Location,stock.Building5|2YB|D|
stock.Building5|2YB|D|13,13,Internal Location,stock.Building5|2YB|D|
stock.Building5|2YB|D|14,14,Internal Location,stock.Building5|2YB|D|
stock.Building5|2YB|D|15,15,Internal Location,stock.Building5|2YB|D|
stock.Building5|2YB|D|2,2,Internal Location,stock.Building5|2YB|D|
stock.Building5|2YB|D|3,3,Internal Location,stock.Building5|2YB|D|
stock.Building5|2YB|D|31,31,Internal Location,stock.Building5|2YB|D|
stock.Building5|2YB|D|32,32,Internal Location,stock.Building5|2YB|D|
stock.Building5|2YB|D|4,4,Internal Location,stock.Building5|2YB|D|
stock.Building5|2YB|D|5,5,Internal Location,stock.Building5|2YB|D|
stock.Building5|2YB|D|6,6,Internal Location,stock.Building5|2YB|D|
stock.Building5|2YB|D|7,7,Internal Location,stock.Building5|2YB|D|
stock.Building5|2YB|D|8,8,Internal Location,stock.Building5|2YB|D|
stock.Building5|2YB|D|9,9,Internal Location,stock.Building5|2YB|D|
stock.Building5|2YB|E|,E,Internal Location,stock.Building5|2YB||
stock.Building5|2YB|E|1,1,Internal Location,stock.Building5|2YB|E|
stock.Building5|2YB|E|14,14,Internal Location,stock.Building5|2YB|E|
stock.Building5|2YB|E|15,15,Internal Location,stock.Building5|2YB|E|
stock.Building5|2YB|E|19,19,Internal Location,stock.Building5|2YB|E|
stock.Building5|2YB|E|2,2,Internal Location,stock.Building5|2YB|E|
stock.Building5|2YB|E|3,3,Internal Location,stock.Building5|2YB|E|
stock.Building5|2YB|E|4,4,Internal Location,stock.Building5|2YB|E|
stock.Building5|2YB|E|5,5,Internal Location,stock.Building5|2YB|E|
stock.Building5|2YB|E|6,6,Internal Location,stock.Building5|2YB|E|
stock.Building5|2YB|E|7,7,Internal Location,stock.Building5|2YB|E|
stock.Building5|2YB|E|8,8,Internal Location,stock.Building5|2YB|E|
stock.Building5|2YB|E|9,9,Internal Location,stock.Building5|2YB|E|
stock.Building5|2YB|F|,F,Internal Location,stock.Building5|2YB||
stock.Building5|2YB|F|1,1,Internal Location,stock.Building5|2YB|F|
stock.Building5|2YB|F|18,18,Internal Location,stock.Building5|2YB|F|
stock.Building5|2YB|F|2,2,Internal Location,stock.Building5|2YB|F|
stock.Building5|2YB|F|3,3,Internal Location,stock.Building5|2YB|F|
stock.Building5|2YB|F|31,31,Internal Location,stock.Building5|2YB|F|
stock.Building5|2YB|F|32,32,Internal Location,stock.Building5|2YB|F|
stock.Building5|2YB|F|4,4,Internal Location,stock.Building5|2YB|F|
stock.Building5|2YB|F|5,5,Internal Location,stock.Building5|2YB|F|
stock.Building5|2YB|F|6,6,Internal Location,stock.Building5|2YB|F|
stock.Building5|2YB|F|7,7,Internal Location,stock.Building5|2YB|F|
stock.Building5|2YB|F|8,8,Internal Location,stock.Building5|2YB|F|
stock.Building5|2YB|G|,G,Internal Location,stock.Building5|2YB||
stock.Building5|2YB|G|14,14,Internal Location,stock.Building5|2YB|G|
stock.Building5|2YB|G|2,2,Internal Location,stock.Building5|2YB|G|
stock.Building5|2YB|G|3,3,Internal Location,stock.Building5|2YB|G|
stock.Building5|2YB|G|32,32,Internal Location,stock.Building5|2YB|G|
stock.Building5|2YB|G|4,4,Internal Location,stock.Building5|2YB|G|
stock.Building5|2YB|G|5,5,Internal Location,stock.Building5|2YB|G|
stock.Building5|2YB|G|6,6,Internal Location,stock.Building5|2YB|G|
stock.Building5|2YB|G|7,7,Internal Location,stock.Building5|2YB|G|
stock.Building5|2YB|G|8,8,Internal Location,stock.Building5|2YB|G|
stock.Building5|2YB|H|,H,Internal Location,stock.Building5|2YB||
stock.Building5|2YB|H|1,1,Internal Location,stock.Building5|2YB|H|
stock.Building5|2YB|H|11,11,Internal Location,stock.Building5|2YB|H|
stock.Building5|2YB|H|12,12,Internal Location,stock.Building5|2YB|H|
stock.Building5|2YB|H|13,13,Internal Location,stock.Building5|2YB|H|
stock.Building5|2YB|H|14,14,Internal Location,stock.Building5|2YB|H|
stock.Building5|2YB|H|15,15,Internal Location,stock.Building5|2YB|H|
stock.Building5|2YB|H|2,2,Internal Location,stock.Building5|2YB|H|
stock.Building5|2YB|H|28,28,Internal Location,stock.Building5|2YB|H|
stock.Building5|2YB|H|3,3,Internal Location,stock.Building5|2YB|H|
stock.Building5|2YB|H|4,4,Internal Location,stock.Building5|2YB|H|
stock.Building5|2YB|H|5,5,Internal Location,stock.Building5|2YB|H|
stock.Building5|2YB|H|6,6,Internal Location,stock.Building5|2YB|H|
stock.Building5|2YB|H|7,7,Internal Location,stock.Building5|2YB|H|
stock.Building5|2YB|H|8,8,Internal Location,stock.Building5|2YB|H|
stock.Building5|2YB|H|9,9,Internal Location,stock.Building5|2YB|H|
stock.Building5|2YB|I|,I,Internal Location,stock.Building5|2YB||
stock.Building5|2YB|I|1,1,Internal Location,stock.Building5|2YB|I|
stock.Building5|2YB|I|10,10,Internal Location,stock.Building5|2YB|I|
stock.Building5|2YB|I|11,11,Internal Location,stock.Building5|2YB|I|
stock.Building5|2YB|I|12,12,Internal Location,stock.Building5|2YB|I|
stock.Building5|2YB|I|13,13,Internal Location,stock.Building5|2YB|I|
stock.Building5|2YB|I|14,14,Internal Location,stock.Building5|2YB|I|
stock.Building5|2YB|I|16,16,Internal Location,stock.Building5|2YB|I|
stock.Building5|2YB|I|2,2,Internal Location,stock.Building5|2YB|I|
stock.Building5|2YB|I|21,21,Internal Location,stock.Building5|2YB|I|
stock.Building5|2YB|I|22,22,Internal Location,stock.Building5|2YB|I|
stock.Building5|2YB|I|27,27,Internal Location,stock.Building5|2YB|I|
stock.Building5|2YB|I|3,3,Internal Location,stock.Building5|2YB|I|
stock.Building5|2YB|I|4,4,Internal Location,stock.Building5|2YB|I|
stock.Building5|2YB|I|5,5,Internal Location,stock.Building5|2YB|I|
stock.Building5|2YB|I|6,6,Internal Location,stock.Building5|2YB|I|
stock.Building5|2YB|I|7,7,Internal Location,stock.Building5|2YB|I|
stock.Building5|2YB|I|8,8,Internal Location,stock.Building5|2YB|I|
stock.Building5|2YB|I|9,9,Internal Location,stock.Building5|2YB|I|
stock.Building5|2YB|J|,J,Internal Location,stock.Building5|2YB||
stock.Building5|2YB|J|12,12,Internal Location,stock.Building5|2YB|J|
stock.Building5|2YB|J|14,14,Internal Location,stock.Building5|2YB|J|
stock.Building5|3B||,3B,Internal Location,stock.Building5|||
stock.Building5|3B|A|,A,Internal Location,stock.Building5|3B||
stock.Building5|3B|A|1,1,Internal Location,stock.Building5|3B|A|
stock.Building5|3B|A|2,2,Internal Location,stock.Building5|3B|A|
stock.Building5|3B|A|3,3,Internal Location,stock.Building5|3B|A|
stock.Building5|3B|A|4,4,Internal Location,stock.Building5|3B|A|
stock.Building5|3B|A|5,5,Internal Location,stock.Building5|3B|A|
stock.Building5|3B|B|,B,Internal Location,stock.Building5|3B||
stock.Building5|3B|B|1,1,Internal Location,stock.Building5|3B|B|
stock.Building5|3B|B|2,2,Internal Location,stock.Building5|3B|B|
stock.Building5|3B|B|3,3,Internal Location,stock.Building5|3B|B|
stock.Building5|3B|B|4,4,Internal Location,stock.Building5|3B|B|
stock.Building5|3B|B|5,5,Internal Location,stock.Building5|3B|B|
stock.Building5|3B|C|,C,Internal Location,stock.Building5|3B||
stock.Building5|3B|C|1,1,Internal Location,stock.Building5|3B|C|
stock.Building5|3B|C|2,2,Internal Location,stock.Building5|3B|C|
stock.Building5|3B|C|3,3,Internal Location,stock.Building5|3B|C|
stock.Building5|3B|C|4,4,Internal Location,stock.Building5|3B|C|
stock.Building5|3B|C|5,5,Internal Location,stock.Building5|3B|C|
stock.Building5|3B|C|6,6,Internal Location,stock.Building5|3B|C|
stock.Building5|3B|D|,D,Internal Location,stock.Building5|3B||
stock.Building5|3B|D|1,1,Internal Location,stock.Building5|3B|D|
stock.Building5|3B|D|2,2,Internal Location,stock.Building5|3B|D|
stock.Building5|3B|D|3,3,Internal Location,stock.Building5|3B|D|
stock.Building5|3B|D|5,5,Internal Location,stock.Building5|3B|D|
stock.Building5|3B|D|6,6,Internal Location,stock.Building5|3B|D|
stock.Building5|3B|E|,E,Internal Location,stock.Building5|3B||
stock.Building5|3B|E|1,1,Internal Location,stock.Building5|3B|E|
stock.Building5|3B|E|2,2,Internal Location,stock.Building5|3B|E|
stock.Building5|3B|E|3,3,Internal Location,stock.Building5|3B|E|
stock.Building5|3B|E|4,4,Internal Location,stock.Building5|3B|E|
stock.Building5|3B|E|5,5,Internal Location,stock.Building5|3B|E|
stock.Building5|3B|E|6,6,Internal Location,stock.Building5|3B|E|
stock.Building5|3B|F|,F,Internal Location,stock.Building5|3B||
stock.Building5|3B|F|1,1,Internal Location,stock.Building5|3B|F|
stock.Building5|3B|F|3,3,Internal Location,stock.Building5|3B|F|
stock.Building5|3B|F|6,6,Internal Location,stock.Building5|3B|F|
stock.Building5|3B|G|,G,Internal Location,stock.Building5|3B||
stock.Building5|3B|G|1,1,Internal Location,stock.Building5|3B|G|
stock.Building5|3B|G|2,2,Internal Location,stock.Building5|3B|G|
stock.Building5|3B|G|3,3,Internal Location,stock.Building5|3B|G|
stock.Building5|3B|G|4,4,Internal Location,stock.Building5|3B|G|
stock.Building5|3B|G|5,5,Internal Location,stock.Building5|3B|G|
stock.Building5|3B|H|,H,Internal Location,stock.Building5|3B||
stock.Building5|3B|H|1,1,Internal Location,stock.Building5|3B|H|
stock.Building5|3B|H|3,3,Internal Location,stock.Building5|3B|H|
stock.Building5|3B|H|5,5,Internal Location,stock.Building5|3B|H|
stock.Building5|3B|I|,I,Internal Location,stock.Building5|3B||
stock.Building5|3B|I|1,1,Internal Location,stock.Building5|3B|I|
stock.Building5|3B|I|2,2,Internal Location,stock.Building5|3B|I|
